                    alpha                        L                       Lg                        b                        a          Frequency / GHz                    Value
                        0                        0                    173.3                    86.36                    43.18          2.1835999488831        0.026031229645014
                        0                        0                    173.3                    86.36                    43.18          2.1844999790192        0.025255907326937
                        0                        0                    173.3                    86.36                    43.18          2.1854000091553         0.02448464743793
                        0                        0                    173.3                    86.36                    43.18          2.1862998008728        0.023715382441878
                        0                        0                    173.3                    86.36                    43.18          2.1871998310089        0.022950181737542
                        0                        0                    173.3                    86.36                    43.18          2.1881000995636        0.022185944020748
                        0                        0                    173.3                    86.36                    43.18          2.1889998912811        0.021426806226373
                        0                        0                    173.3                    86.36                    43.18          2.1898999214172        0.020668633282185
                        0                        0                    173.3                    86.36                    43.18          2.1907997131348        0.019913492724299
                        0                        0                    173.3                    86.36                    43.18          2.1916999816895         0.01916242018342
                        0                        0                    173.3                    86.36                    43.18          2.1926000118256        0.018413348123431
                        0                        0                    173.3                    86.36                    43.18          2.1934998035431        0.017669379711151
                        0                        0                    173.3                    86.36                    43.18          2.1943998336792        0.016926379874349
                        0                        0                    173.3                    86.36                    43.18          2.1953001022339        0.016187451779842
                        0                        0                    173.3                    86.36                    43.18          2.1961998939514        0.015451561659575
                        0                        0                    173.3                    86.36                    43.18          2.1970999240875        0.014718709513545
                        0                        0                    173.3                    86.36                    43.18          2.1979999542236        0.013988895341754
                        0                        0                    173.3                    86.36                    43.18          2.1988999843597        0.013262124732137
                        0                        0                    173.3                    86.36                    43.18          2.1998000144958        0.012539425864816
                        0                        0                    173.3                    86.36                    43.18          2.2006998062134        0.011819770559669
                        0                        0                    173.3                    86.36                    43.18          2.2015998363495        0.011102124117315
                        0                        0                    173.3                    86.36                    43.18          2.2025001049042         0.01038855407387
                        0                        0                    173.3                    86.36                    43.18          2.2033998966217       0.0096780294552445
                        0                        0                    173.3                    86.36                    43.18          2.2042999267578       0.0089715830981731
                        0                        0                    173.3                    86.36                    43.18          2.2051997184753       0.0082671493291855
                        0                        0                    173.3                    86.36                    43.18            2.20609998703       0.0075678299181163
                        0                        0                    173.3                    86.36                    43.18          2.2070000171661       0.0068705244921148
                        0                        0                    173.3                    86.36                    43.18          2.2078998088837       0.0061773015186191
                        0                        0                    173.3                    86.36                    43.18          2.2087998390198       0.0054860925301909
                        0                        0                    173.3                    86.36                    43.18          2.2097001075745       0.0048010377213359
                        0                        0                    173.3                    86.36                    43.18           2.210599899292       0.0041169640608132
                        0                        0                    173.3                    86.36                    43.18          2.2114999294281        0.003436976345256
                        0                        0                    173.3                    86.36                    43.18          2.2123999595642       0.0027600410394371
                        0                        0                    173.3                    86.36                    43.18          2.2132999897003       0.0020882289391011
                        0                        0                    173.3                    86.36                    43.18          2.2142000198364        0.001419470529072
                        0                        0                    173.3                    86.36                    43.18           2.215099811554      0.00075169600313529
                        0                        0                    173.3                    86.36                    43.18          2.2159998416901      9.008269989863e-005
                        0                        0                    173.3                    86.36                    43.18          2.2169001102448     -0.00056743895402178
                        0                        0                    173.3                    86.36                    43.18          2.2177999019623      -0.0012224214151502
                        0                        0                    173.3                    86.36                    43.18          2.2186999320984      -0.0018743462860584
                        0                        0                    173.3                    86.36                    43.18          2.2195997238159      -0.0025221772957593
                        0                        0                    173.3                    86.36                    43.18          2.2204999923706       -0.003164877416566
                        0                        0                    173.3                    86.36                    43.18          2.2214000225067      -0.0038060711231083
                        0                        0                    173.3                    86.36                    43.18          2.2222998142242      -0.0044426503591239
                        0                        0                    173.3                    86.36                    43.18          2.2231998443604      -0.0050751324743032
                        0                        0                    173.3                    86.36                    43.18           2.224100112915      -0.0057045514695346
                        0                        0                    173.3                    86.36                    43.18          2.2249999046326      -0.0063303899951279
                        0                        0                    173.3                    86.36                    43.18          2.2258999347687       -0.006951610557735
                        0                        0                    173.3                    86.36                    43.18          2.2267999649048      -0.0075692478567362
                        0                        0                    173.3                    86.36                    43.18          2.2276999950409      -0.0081848567351699
                        0                        0                    173.3                    86.36                    43.18           2.228600025177      -0.0087932534515858
